symbol,exchange,date,adjusted close,option symbol,expiration,strike,call/put,style,ask,bid,mean price,iv,volume,open interest,stock price for iv,*,delta,vega,gamma,theta,rho
XEG,TSX,03/30/17,12.69,XEG   170519C00014750,05/19/17,14.75,C,A,0.05,0,0,0.180299,0,0,12.69,*,0.012808,0.001552,0.039018,-0.000277,0.000218
XEG,TSX,03/30/17,12.69,XEG   170519P00014750,05/19/17,14.75,P,A,2.1,2.04,2.07,0.180299,0,0,12.69,*,-0.98574,0.001552,0.039018,-0.000425,-0.019973
XEG,TSX,03/30/17,12.69,XEG   170519C00015000,05/19/17,15,C,A,0.04,0,0,0.180299,0,0,12.69,*,0.0065,0.000857,0.021548,-0.000153,0.000111
XEG,TSX,03/30/17,12.69,XEG   170519P00015000,05/19/17,15,P,A,2.35,2.3,2.325,0.180299,0,3,12.69,*,-0.992049,0.000857,0.021548,-0.000297,-0.020422
XEG,TSX,03/30/17,12.69,XEG   170519C00015250,05/19/17,15.25,C,A,0.05,0,0,0.180299,0,0,12.69,*,0.003153,0.000449,0.011297,-0.00008,0.000054
XEG,TSX,03/30/17,12.69,XEG   170519P00015250,05/19/17,15.25,P,A,2.6,2.55,2.575,0.180299,0,0,12.69,*,-0.995395,0.000449,0.011297,-0.00022,-0.020821
XEG,TSX,03/30/17,12.69,XEG   170519C00015500,05/19/17,15.5,C,A,0.05,0,0,0.180299,0,0,12.69,*,0.001465,0.000224,0.005637,-0.00004,0.000025
XEG,TSX,03/30/17,12.69,XEG   170519P00015500,05/19/17,15.5,P,A,2.85,2.79,2.82,0.180299,0,0,12.69,*,-0.997084,0.000224,0.005637,-0.000176,-0.021192
XEG,TSX,03/30/17,12.69,XEG   170519C00015750,05/19/17,15.75,C,A,0.05,0,0,0.180299,0,0,12.69,*,0.000653,0.000107,0.002684,-0.000019,0.000011
XEG,TSX,03/30/17,12.69,XEG   170519P00015750,05/19/17,15.75,P,A,3.1,3.05,3.075,0.180299,0,0,12.69,*,-0.997896,0.000107,0.002684,-0.000151,-0.021548
XEG,TSX,03/30/17,12.69,XEG   170616C00010000,06/17/17,10,C,A,2.74,2.68,2.71,0.254213,0,49,12.69,*,0.979153,0.002683,0.030673,-0.000279,0.020809
XEG,TSX,03/30/17,12.69,XEG   170616P00010000,06/17/17,10,P,A,0.06,0,0,0.254213,0,0,12.69,*,-0.018713,0.002683,0.030673,-0.000439,-0.00053
XEG,TSX,03/30/17,12.69,XEG   170616C00011000,06/17/17,11,C,A,1.79,1.72,1.755,0.254213,0,7,12.69,,0.895895,0.010437,0.1193,-0.001569,0.020545
XEG,TSX,03/30/17,12.69,XEG   170616P00011000,06/17/17,11,P,A,0.1,0.05,0.075,0.254213,0,30,12.69,*,-0.101971,0.010437,0.1193,-0.001711,-0.002928
XEG,TSX,03/30/17,12.69,XEG   170616C00012000,06/17/17,12,C,A,0.93,0.87,0.9,0.213934,10,193,12.69,,0.726831,0.019413,0.263684,-0.002566,0.017787
XEG,TSX,03/30/17,12.69,XEG   170616P00012000,06/17/17,12,P,A,0.24,0.19,0.215,0.211434,0,3102,12.69,,-0.268838,0.01959,0.266746,-0.002656,-0.007194
XEG,TSX,03/30/17,12.69,XEG   170616C00013000,06/17/17,13,C,A,0.33,0.29,0.31,0.190935,0,394,12.69,,0.405479,0.022707,0.345574,-0.002729,0.010333
XEG,TSX,03/30/17,12.69,XEG   170616P00013000,06/17/17,13,P,A,0.66,0.6,0.63,0.191583,135,1682,12.69,,-0.592018,0.022876,0.34585,-0.002854,-0.01524
XEG,TSX,03/30/17,12.69,XEG   170616C00014000,06/17/17,14,C,A,0.1,0.05,0.075,0.191752,0,81,12.69,*,0.141646,0.013152,0.199307,-0.0016,0.003674
XEG,TSX,03/30/17,12.69,XEG   170616P00014000,06/17/17,14,P,A,1.43,1.36,1.395,0.191752,0,0,12.69,,-0.85622,0.013152,0.199307,-0.001684,-0.0262
XEG,TSX,03/30/17,12.69,XEG   170616C00015000,06/17/17,15,C,A,0.04,0,0,0.191752,0,5,12.69,*,0.032093,0.004219,0.063936,-0.000515,0.000841
XEG,TSX,03/30/17,12.69,XEG   170616P00015000,06/17/17,15,P,A,2.38,2.3,2.34,0.191752,0,20,12.69,*,-0.965773,0.004219,0.063936,-0.000581,-0.031167
XEG,TSX,03/30/17,12.69,XEG   170616C00016000,06/17/17,16,C,A,0.04,0,0,0.191752,0,0,12.69,*,0.004958,0.000842,0.012755,-0.000103,0.000131
XEG,TSX,03/30/17,12.69,XEG   170616P00016000,06/17/17,16,P,A,3.35,3.29,3.32,0.191752,0,0,12.69,*,-0.992908,0.000842,0.012755,-0.00015,-0.034011
XEG,TSX,03/30/17,12.69,XEG   170616C00017000,06/17/17,17,C,A,0.04,0,0,0.191752,0,0,12.69,*,0.000552,0.000114,0.001731,-0.000014,0.000015
XEG,TSX,03/30/17,12.69,XEG   170616P00017000,06/17/17,17,P,A,4.36,4.29,4.325,0.191752,0,0,12.69,*,-0.997522,0.00015,0.001786,-0.000043,-0.002459
XEG,TSX,03/30/17,12.69,XEG   170915C00010000,09/16/17,10,C,A,2.79,2.7,2.745,0.282207,0,0,12.69,,0.898642,0.014365,0.068269,-0.000869,0.040091
XEG,TSX,03/30/17,12.69,XEG   170915P00010000,09/16/17,10,P,A,0.13,0.06,0.095,0.282207,0,0,12.69,*,-0.093249,0.014365,0.068269,-0.001224,-0.006013
XEG,TSX,03/30/17,12.69,XEG   170915C00011000,09/16/17,11,C,A,1.91,1.8,1.855,0.24499,0,0,12.69,,0.813894,0.022431,0.122797,-0.001342,0.039233
XEG,TSX,03/30/17,12.69,XEG   170915P00011000,09/16/17,11,P,A,0.25,0.16,0.205,0.237729,0,0,12.69,,-0.171722,0.022582,0.124159,-0.001593,-0.010531
XEG,TSX,03/30/17,12.69,XEG   170915C00012000,09/16/17,12,C,A,1.16,1.06,1.11,0.224861,0,50,12.69,,0.65615,0.031329,0.186859,-0.001865,0.033414
XEG,TSX,03/30/17,12.69,XEG   170915P00012000,09/16/17,12,P,A,0.5,0.43,0.465,0.222501,0,230,12.69,,-0.334565,0.031524,0.189346,-0.002153,-0.020625
XEG,TSX,03/30/17,12.69,XEG   170915C00013000,09/16/17,13,C,A,0.62,0.52,0.57,0.21228,0,281,12.69,,0.447922,0.033917,0.214286,-0.001986,0.023679
XEG,TSX,03/30/17,12.69,XEG   170915P00013000,09/16/17,13,P,A,0.97,0.89,0.93,0.212787,0,364,12.69,,-0.543712,0.034052,0.214661,-0.002279,-0.033575
XEG,TSX,03/30/17,12.69,XEG   170915C00014000,09/16/17,14,C,A,0.3,0.21,0.255,0.206952,0,194,12.69,,0.254244,0.027577,0.178716,-0.001608,0.013758
XEG,TSX,03/30/17,12.69,XEG   170915P00014000,09/16/17,14,P,A,1.69,1.56,1.625,0.212853,0,320,12.69,,-0.730767,0.028543,0.176853,-0.001939,-0.044694
XEG,TSX,03/30/17,12.69,XEG   170915C00015000,09/16/17,15,C,A,0.16,0.07,0.115,0.213114,0,0,12.69,*,0.132968,0.018507,0.116465,-0.001125,0.007276
XEG,TSX,03/30/17,12.69,XEG   170915P00015000,09/16/17,15,P,A,2.53,2.4,2.465,0.213114,0,50,12.69,,-0.85937,0.018738,0.116572,-0.001355,-0.050564
XEG,TSX,03/30/17,12.69,XEG   170915C00016000,09/16/17,16,C,A,0.09,0.02,0.055,0.2227,0,0,12.69,*,0.06897,0.011441,0.068901,-0.000732,0.003796
XEG,TSX,03/30/17,12.69,XEG   170915P00016000,09/16/17,16,P,A,3.45,3.35,3.4,0.2227,0,0,12.69,,-0.922921,0.011441,0.068901,-0.000936,-0.06997
XEG,TSX,03/30/17,12.69,XEG   170915C00017000,09/16/17,17,C,A,0.07,0,0,0.24233,0,0,12.69,*,0.042888,0.007861,0.043507,-0.00055,0.00236
XEG,TSX,03/30/17,12.69,XEG   170915P00017000,09/16/17,17,P,A,4.42,4.33,4.375,0.24233,0,0,12.69,,-0.949003,0.007861,0.043507,-0.000729,-0.076017
XEG,TSX,03/30/17,12.69,XEG   171215C00010000,12/16/17,10,C,A,2.86,2.74,2.8,0.259839,0,0,12.69,,0.870942,0.02111,0.070813,-0.000813,0.058793
XEG,TSX,03/30/17,12.69,XEG   171215P00010000,12/16/17,10,P,A,0.2,0.1,0.15,0.259839,0,0,12.69,*,-0.118038,0.02111,0.070813,-0.001072,-0.01194
XEG,TSX,03/30/17,12.69,XEG   171215C00011000,12/16/17,11,C,A,2.04,1.9,1.97,0.238413,0,0,12.69,,0.777041,0.030894,0.112944,-0.001215,0.056216
XEG,TSX,03/30/17,12.69,XEG   171215P00011000,12/16/17,11,P,A,0.38,0.26,0.32,0.231522,0,40,12.69,,-0.206612,0.030207,0.115035,-0.00139,-0.019343
XEG,TSX,03/30/17,12.69,XEG   171215C00012000,12/16/17,12,C,A,1.34,1.21,1.275,0.224252,0,0,12.69,,0.637045,0.039471,0.153415,-0.001546,0.048511
XEG,TSX,03/30/17,12.69,XEG   171215P00012000,12/16/17,12,P,A,0.69,0.57,0.63,0.22205,0,90,12.69,,-0.351097,0.040003,0.155594,-0.001741,-0.032675
XEG,TSX,03/30/17,12.69,XEG   171215C00013000,12/16/17,13,C,A,0.81,0.69,0.75,0.214307,20,8,12.69,,0.469106,0.042173,0.171524,-0.001628,0.037068
XEG,TSX,03/30/17,12.69,XEG   171215P00013000,12/16/17,13,P,A,1.17,1.05,1.11,0.214916,90,0,12.69,,-0.519615,0.042127,0.171784,-0.001818,-0.047753
XEG,TSX,03/30/17,12.69,XEG   171215C00014000,12/16/17,14,C,A,0.48,0.35,0.415,0.211439,0,5,12.69,,0.311103,0.037609,0.155036,-0.001459,0.02517
XEG,TSX,03/30/17,12.69,XEG   171215P00014000,12/16/17,14,P,A,1.86,1.68,1.77,0.212748,0,0,12.69,,-0.676652,0.037678,0.155034,-0.001627,-0.060223
XEG,TSX,03/30/17,12.69,XEG   171215C00015000,12/16/17,15,C,A,0.26,0.17,0.215,0.209982,0,0,12.69,,0.188204,0.028774,0.119439,-0.00112,0.015484
XEG,TSX,03/30/17,12.69,XEG   171215P00015000,12/16/17,15,P,A,2.65,2.49,2.57,0.214362,0,0,12.69,,-0.795592,0.030106,0.119723,-0.001293,-0.066458
XEG,TSX,03/30/17,12.69,XEG   180316C00005000,03/16/18,5,C,A,7.74,7.65,7.695,0.260713,0,0,12.69,*,0.981468,0.000045,0.000111,0,0.047562
XEG,TSX,03/30/17,12.69,XEG   180316P00005000,03/16/18,5,P,A,0.09,0,0,0.241548,0,25,12.69,*,-0.000029,0.000015,0.000041,-0.000001,-0.000004
XEG,TSX,03/30/17,12.69,XEG   180316C00006000,03/16/18,6,C,A,6.74,6.64,6.69,0.260713,0,1,12.69,*,0.980344,0.0005,0.001238,0,0.056929
XEG,TSX,03/30/17,12.69,XEG   180316P00006000,03/16/18,6,P,A,0.09,0,0,0.241548,0,0,12.69,*,-0.000572,0.00025,0.000669,-0.000009,-0.000075
XEG,TSX,03/30/17,12.69,XEG   180316C00007000,03/16/18,7,C,A,5.74,5.64,5.69,0.260713,0,40,12.69,*,0.974014,0.002585,0.006402,0,0.065599
XEG,TSX,03/30/17,12.69,XEG   180316P00007000,03/16/18,7,P,A,0.09,0,0,0.241548,0,0,12.69,*,-0.004626,0.001675,0.004479,-0.000059,-0.00061
XEG,TSX,03/30/17,12.69,XEG   180316C00008000,03/16/18,8,C,A,4.74,4.66,4.7,0.260713,0,48,12.69,*,0.953448,0.007997,0.019807,0,0.072318
XEG,TSX,03/30/17,12.69,XEG   180316P00008000,03/16/18,8,P,A,0.12,0.03,0.075,0.241548,0,66,12.69,*,-0.020664,0.006177,0.016512,-0.000218,-0.002761
XEG,TSX,03/30/17,12.69,XEG   180316C00009000,03/16/18,9,C,A,3.81,3.68,3.745,0.260713,0,221,12.69,*,0.908075,0.017267,0.042767,-0.000268,0.075525
XEG,TSX,03/30/17,12.69,XEG   180316P00009000,03/16/18,9,P,A,0.17,0.07,0.12,0.241548,0,65,12.69,*,-0.061211,0.014996,0.04009,-0.000531,-0.008313
XEG,TSX,03/30/17,12.69,XEG   180316C00010000,03/16/18,10,C,A,2.92,2.77,2.845,0.260713,0,162,12.69,,0.832476,0.028717,0.071128,-0.00074,0.07423
XEG,TSX,03/30/17,12.69,XEG   180316P00010000,03/16/18,10,P,A,0.28,0.18,0.23,0.241548,0,4,12.69,,-0.135218,0.02689,0.071887,-0.000957,-0.018713
XEG,TSX,03/30/17,12.69,XEG   180316C00011000,03/16/18,11,C,A,2.15,2,2.075,0.245696,0,196,12.69,,0.738037,0.038658,0.101603,-0.001077,0.07011
XEG,TSX,03/30/17,12.69,XEG   180316P00011000,03/16/18,11,P,A,0.49,0.39,0.44,0.229096,0,1205,12.69,,-0.233349,0.03744,0.106886,-0.001292,-0.030365
XEG,TSX,03/30/17,12.69,XEG   180316C00012000,03/16/18,12,C,A,1.44,1.33,1.385,0.225,0,12704,12.69,,0.616767,0.046185,0.132551,-0.00126,0.061947
XEG,TSX,03/30/17,12.69,XEG   180316P00012000,03/16/18,12,P,A,0.84,0.75,0.795,0.223174,25,627,12.69,,-0.364356,0.046263,0.134127,-0.001555,-0.047632
XEG,TSX,03/30/17,12.69,XEG   180316C00013000,03/16/18,13,C,A,0.94,0.82,0.88,0.21669,0,1095,12.69,,0.473192,0.048681,0.145071,-0.001339,0.049282
XEG,TSX,03/30/17,12.69,XEG   180316P00013000,03/16/18,13,P,A,1.34,1.24,1.29,0.217265,0,225,12.69,,-0.50815,0.048507,0.145408,-0.001622,-0.066226
XEG,TSX,03/30/17,12.69,XEG   180316C00014000,03/16/18,14,C,A,0.59,0.48,0.535,0.213232,0,251,12.69,,0.336964,0.04492,0.136036,-0.001251,0.035976
XEG,TSX,03/30/17,12.69,XEG   180316P00014000,03/16/18,14,P,A,2,1.88,1.94,0.214988,0,320,12.69,,-0.64293,0.045427,0.135774,-0.001511,-0.082872
XEG,TSX,03/30/17,12.69,XEG   180316C00015000,03/16/18,15,C,A,0.34,0.26,0.3,0.208244,0,526,12.69,,0.220693,0.036619,0.113552,-0.001013,0.024047
XEG,TSX,03/30/17,12.69,XEG   180316P00015000,03/16/18,15,P,A,2.78,2.62,2.7,0.212178,0,240,12.69,,-0.755581,0.03711,0.112941,-0.001258,-0.11817
XEG,TSX,03/30/17,12.69,XEG   190315C00009000,03/15/19,9,C,A,4.05,3.78,3.915,0.269492,0,35,12.69,,0.835122,0.038421,0.045194,-0.000494,0.130908
XEG,TSX,03/30/17,12.69,XEG   190315P00009000,03/15/19,9,P,A,0.4,0.26,0.33,0.251573,0,0,12.69,,-0.125194,0.037199,0.045942,-0.000648,-0.033327
XEG,TSX,03/30/17,12.69,XEG   190315C00010000,03/15/19,10,C,A,3.27,3.02,3.145,0.25463,0,0,12.69,,0.772616,0.04894,0.060929,-0.000673,0.130453
XEG,TSX,03/30/17,12.69,XEG   190315P00010000,03/15/19,10,P,A,0.64,0.43,0.535,0.240064,0,30,12.69,,-0.190607,0.049133,0.063462,-0.000816,-0.050588
XEG,TSX,03/30/17,12.69,XEG   190315C00011000,03/15/19,11,C,A,2.61,2.4,2.505,0.250668,0,7,12.69,,0.692252,0.058783,0.074338,-0.000862,0.123013
XEG,TSX,03/30/17,12.69,XEG   190315P00011000,03/15/19,11,P,A,0.92,0.74,0.83,0.230823,0,3274,12.69,,-0.272969,0.058081,0.080436,-0.000957,-0.072125
XEG,TSX,03/30/17,12.69,XEG   190315C00012000,03/15/19,12,C,A,1.88,1.79,1.835,0.228126,0,3068,12.69,,0.604317,0.065563,0.091105,-0.00091,0.114278
XEG,TSX,03/30/17,12.69,XEG   190315P00012000,03/15/19,12,P,A,1.29,1.07,1.18,0.216758,0,139,12.69,,-0.367634,0.066173,0.096821,-0.001017,-0.095248
XEG,TSX,03/30/17,12.69,XEG   190315C00013000,03/15/19,13,C,A,1.37,1.22,1.295,0.213118,0,99,12.69,,0.502327,0.068754,0.102268,-0.000919,0.099503
XEG,TSX,03/30/17,12.69,XEG   190315P00013000,03/15/19,13,P,A,1.84,1.61,1.725,0.21753,20,20,12.69,,-0.468365,0.069225,0.101446,-0.001069,-0.120083
XEG,TSX,03/30/17,12.69,XEG   190315C00014000,03/15/19,14,C,A,1.1,0.89,0.995,0.219704,0,24,12.69,,0.41241,0.067586,0.097517,-0.000953,0.083028
XEG,TSX,03/30/17,12.69,XEG   190315P00014000,03/15/19,14,P,A,2.46,2.19,2.325,0.21228,0,2,12.69,,-0.567849,0.067375,0.102286,-0.001022,-0.140929
XEG,TSX,03/30/17,12.69,XEG   190315C00015000,03/15/19,15,C,A,0.81,0.57,0.69,0.213372,0,55,12.69,,0.321978,0.062585,0.092982,-0.00087,0.066522
XEG,TSX,03/30/17,12.69,XEG   190315P00015000,03/15/19,15,P,A,3.18,2.9,3.04,0.211545,0,14,12.69,,-0.655425,0.06346,0.095744,-0.00094,-0.15588
XIU,TSX,03/30/17,23.06,XIU   170331C00020500,03/31/17,20.5,C,A,2.58,2.54,2.56,0.117742,0,0,23.06,*,0.999547,0,0,0,0.000562
XIU,TSX,03/30/17,23.06,XIU   170331P00020500,03/31/17,20.5,P,A,0.05,0,0,0.117742,0,0,23.06,*,0,0,0,0,0
XIU,TSX,03/30/17,23.06,XIU   170331C00021000,03/31/17,21,C,A,2.08,2.04,2.06,0.117742,0,0,23.06,*,0.999547,0,0,0,0.000575
XIU,TSX,03/30/17,23.06,XIU   170331P00021000,03/31/17,21,P,A,0.05,0,0,0.117742,0,0,23.06,*,0,0,0,0,0
XIU,TSX,03/30/17,23.06,XIU   170331C00021500,03/31/17,21.5,C,A,1.58,1.54,1.56,0.117742,0,0,23.06,*,0.999547,0,0,0,0.000589
XIU,TSX,03/30/17,23.06,XIU   170331P00021500,03/31/17,21.5,P,A,0.05,0,0,0.117742,0,0,23.06,*,0,0,0,0,0
XIU,TSX,03/30/17,23.06,XIU   170331C00022000,03/31/17,22,C,A,1.08,1.04,1.06,0.117742,0,0,23.06,*,0.999547,0,0,0,0.000603
XIU,TSX,03/30/17,23.06,XIU   170331P00022000,03/31/17,22,P,A,0.05,0,0,0.117742,0,50,23.06,*,-0,0,0,-0,-0
XIU,TSX,03/30/17,23.06,XIU   170331C00022500,03/31/17,22.5,C,A,0.59,0.55,0.57,0.117742,0,0,23.06,*,0.999503,0.000002,0.001288,0,0.000616
XIU,TSX,03/30/17,23.06,XIU   170331P00022500,03/31/17,22.5,P,A,0.05,0,0,0.117742,0,0,23.06,*,-0.000044,0.000002,0.001288,-0.000013,-0
XIU,TSX,03/30/17,23.06,XIU   170331C00023000,03/31/17,23,C,A,0.11,0.06,0.085,0.117742,6,122,23.06,,0.638221,0.00452,2.635019,-0.020138,0.000401
XIU,TSX,03/30/17,23.06,XIU   170331P00023000,03/31/17,23,P,A,0.06,0.01,0.035,0.117742,0,99,23.06,*,-0.361026,0.004522,2.644795,-0.030367,-0.000229
XIU,TSX,03/30/17,23.06,XIU   170331C00023500,03/31/17,23.5,C,A,0.05,0,0,0.117742,0,0,23.06,*,0.000858,0.000035,0.020592,-0.000199,0.000001
XIU,TSX,03/30/17,23.06,XIU   170331P00023500,03/31/17,23.5,P,A,0.46,0.43,0.445,0.117742,0,10,23.06,*,-0.998689,0.000035,0.020592,-0.010327,-0.000643
XIU,TSX,03/30/17,23.06,XIU   170331C00024000,03/31/17,24,C,A,0.09,0,0,0.117742,0,0,23.06,*,0,0,0,-0,0
XIU,TSX,03/30/17,23.06,XIU   170331P00024000,03/31/17,24,P,A,0.96,0.93,0.945,0.117742,0,10,23.06,*,-0.999547,0,0,-0.010121,-0.000658
XIU,TSX,03/30/17,23.06,XIU   170331C00024500,03/31/17,24.5,C,A,0.09,0,0,0.117742,0,0,23.06,*,0,0,0,-0,0
XIU,TSX,03/30/17,23.06,XIU   170331P00024500,03/31/17,24.5,P,A,1.46,1.43,1.445,0.117742,0,0,23.06,*,-0.999547,0,0,-0.010114,-0.000671
XIU,TSX,03/30/17,23.06,XIU   170331C00025000,03/31/17,25,C,A,0.09,0,0,0.117742,0,0,23.06,*,0,0,0,-0,0
XIU,TSX,03/30/17,23.06,XIU   170331P00025000,03/31/17,25,P,A,1.96,1.93,1.945,0.117742,0,0,23.06,*,-0.999547,0,0,-0.010107,-0.000685
XIU,TSX,03/30/17,23.06,XIU   170407C00020500,04/07/17,20.5,C,A,2.59,2.56,2.575,0.408419,0,0,23.06,,0.976044,0.001925,0.040442,-0.00518,0.004369
XIU,TSX,03/30/17,23.06,XIU   170407P00020500,04/07/17,20.5,P,A,0.05,0,0,0.408419,0,0,23.06,*,-0.023956,0.001925,0.040442,-0.004906,-0.000124
XIU,TSX,03/30/17,23.06,XIU   170407C00021000,04/07/17,21,C,A,2.09,2.06,2.075,0.336587,0,0,23.06,,0.971607,0.002219,0.056566,-0.004939,0.004456
XIU,TSX,03/30/17,23.06,XIU   170407P00021000,04/07/17,21,P,A,0.05,0,0,0.336587,0,0,23.06,*,-0.028393,0.002219,0.056566,-0.004659,-0.000146
XIU,TSX,03/30/17,23.06,XIU   170407C00021500,04/07/17,21.5,C,A,1.59,1.56,1.575,0.264483,0,0,23.06,,0.964947,0.002641,0.085684,-0.004642,0.004532
XIU,TSX,03/30/17,23.06,XIU   170407P00021500,04/07/17,21.5,P,A,0.05,0,0,0.264483,0,0,23.06,*,-0.035053,0.002641,0.085684,-0.004355,-0.00018
XIU,TSX,03/30/17,23.06,XIU   170407C00022000,04/07/17,22,C,A,1.09,1.06,1.075,0.191201,0,0,23.06,,0.953552,0.003319,0.148954,-0.004246,0.004584
XIU,TSX,03/30/17,23.06,XIU   170407P00022000,04/07/17,22,P,A,0.05,0,0,0.191201,0,0,23.06,*,-0.046448,0.003319,0.148954,-0.003952,-0.000238
XIU,TSX,03/30/17,23.06,XIU   170407C00022500,04/07/17,22.5,C,A,0.6,0.57,0.585,0.133166,0,0,23.06,,0.896572,0.00614,0.39562,-0.005378,0.004403
XIU,TSX,03/30/17,23.06,XIU   170407P00022500,04/07/17,22.5,P,A,0.05,0,0,0.133166,0,200,23.06,*,-0.103133,0.006481,0.395824,-0.005081,-0.000496
XIU,TSX,03/30/17,23.06,XIU   170407C00023000,04/07/17,23,C,A,0.17,0.15,0.16,0.092878,0,56,23.06,,0.580863,0.013339,1.232234,-0.00792,0.002901
XIU,TSX,03/30/17,23.06,XIU   170407P00023000,04/07/17,23,P,A,0.11,0.08,0.095,0.090872,0,199,23.06,,-0.417889,0.013446,1.266328,-0.007488,-0.001878
XIU,TSX,03/30/17,23.06,XIU   170407C00023500,04/07/17,23.5,C,A,0.05,0,0,0.092878,0,0,23.06,*,0.086922,0.005402,0.499035,-0.003162,0.000437
XIU,TSX,03/30/17,23.06,XIU   170407P00023500,04/07/17,23.5,P,A,0.46,0.43,0.445,0.090872,0,0,23.06,*,-0.920857,0.005666,0.493367,-0.002679,-0.00259
XIU,TSX,03/30/17,23.06,XIU   170407C00024000,04/07/17,24,C,A,0.05,0,0,0.092878,0,0,23.06,*,0.00192,0.000209,0.019264,-0.000122,0.00001
XIU,TSX,03/30/17,23.06,XIU   170407P00024000,04/07/17,24,P,A,0.96,0.93,0.945,0.090872,0,0,23.06,*,-1,0,0,0,0
XIU,TSX,03/30/17,23.06,XIU   170407C00024500,04/07/17,24.5,C,A,0.05,0,0,0.092878,0,0,23.06,*,0.000006,0.000001,0.000082,-0.000001,0
XIU,TSX,03/30/17,23.06,XIU   170407P00024500,04/07/17,24.5,P,A,1.46,1.43,1.445,0.090872,0,0,23.06,*,-1,0,0,0,0
XIU,TSX,03/30/17,23.06,XIU   170407C00025000,04/07/17,25,C,A,0.09,0,0,0.092878,0,0,23.06,*,0,0,0,-0,0
XIU,TSX,03/30/17,23.06,XIU   170407P00025000,04/07/17,25,P,A,1.96,1.93,1.945,0.090872,0,0,23.06,*,-1,0,0,0,0
XIU,TSX,03/30/17,23.06,XIU   170413C00020500,04/13/17,20.5,C,A,2.59,2.56,2.575,0.302198,0,0,23.06,,0.978361,0.002338,0.037923,-0.002789,0.007666
XIU,TSX,03/30/17,23.06,XIU   170413P00020500,04/13/17,20.5,P,A,0.05,0,0,0.302198,0,0,23.06,*,-0.021639,0.002338,0.037923,-0.002516,-0.000196
XIU,TSX,03/30/17,23.06,XIU   170413C00021000,04/13/17,21,C,A,2.09,2.06,2.075,0.248647,0,0,23.06,,0.9744,0.002692,0.05309,-0.002663,0.007823
XIU,TSX,03/30/17,23.06,XIU   170413P00021000,04/13/17,21,P,A,0.05,0,0,0.248647,0,0,23.06,*,-0.0256,0.002692,0.05309,-0.002383,-0.000231
XIU,TSX,03/30/17,23.06,XIU   170413C00021500,04/13/17,21.5,C,A,1.6,1.56,1.58,0.208894,0,0,23.06,,0.958822,0.003985,0.09352,-0.003246,0.007875
XIU,TSX,03/30/17,23.06,XIU   170413P00021500,04/13/17,21.5,P,A,0.05,0,0,0.208894,0,0,23.06,*,-0.041178,0.003985,0.09352,-0.00296,-0.00037
XIU,TSX,03/30/17,23.06,XIU   170413C00022000,04/13/17,22,C,A,1.11,1.06,1.085,0.161008,0,0,23.06,,0.934987,0.005727,0.174399,-0.003566,0.007854
XIU,TSX,03/30/17,23.06,XIU   170413P00022000,04/13/17,22,P,A,0.05,0,0,0.161008,0,0,23.06,*,-0.065013,0.005727,0.174399,-0.003273,-0.000583
XIU,TSX,03/30/17,23.06,XIU   170413C00022500,04/13/17,22.5,C,A,0.62,0.59,0.605,0.120593,0,0,23.06,,0.85557,0.010266,0.417384,-0.004677,0.007335
XIU,TSX,03/30/17,23.06,XIU   170413P00022500,04/13/17,22.5,P,A,0.06,0.02,0.04,0.120593,0,0,23.06,*,-0.144263,0.010715,0.418436,-0.004388,-0.001202
XIU,TSX,03/30/17,23.06,XIU   170413C00023000,04/13/17,23,C,A,0.22,0.19,0.205,0.095006,54,0,23.06,,0.563304,0.01779,0.91805,-0.006207,0.004904
XIU,TSX,03/30/17,23.06,XIU   170413P00023000,04/13/17,23,P,A,0.15,0.12,0.135,0.091586,0,64,23.06,,-0.43532,0.017787,0.957453,-0.005715,-0.003396
XIU,TSX,03/30/17,23.06,XIU   170413C00023500,04/13/17,23.5,C,A,0.05,0.01,0.03,0.095006,0,0,23.06,*,0.159509,0.010966,0.565927,-0.00377,0.001397
XIU,TSX,03/30/17,23.06,XIU   170413P00023500,04/13/17,23.5,P,A,0.46,0.44,0.45,0.091586,0,10,23.06,*,-0.852403,0.01102,0.570877,-0.00322,-0.004967
XIU,TSX,03/30/17,23.06,XIU   170413C00024000,04/13/17,24,C,A,0.05,0,0,0.095006,0,0,23.06,*,0.01667,0.001872,0.096623,-0.00064,0.000146
XIU,TSX,03/30/17,23.06,XIU   170413P00024000,04/13/17,24,P,A,0.96,0.93,0.945,0.091586,0,0,23.06,*,-0.992442,0.001455,0.088844,-0.000225,-0.000384
XIU,TSX,03/30/17,23.06,XIU   170413C00024500,04/13/17,24.5,C,A,0.05,0,0,0.095006,0,0,23.06,*,0.000606,0.000096,0.004946,-0.000033,0.000005
XIU,TSX,03/30/17,23.06,XIU   170413P00024500,04/13/17,24.5,P,A,1.46,1.43,1.445,0.091586,0,0,23.06,*,-1,0,0,0,0
XIU,TSX,03/30/17,23.06,XIU   170413C00025000,04/13/17,25,C,A,0.05,0,0,0.095006,0,0,23.06,*,0.000008,0.000002,0.000082,-0.000001,0
XIU,TSX,03/30/17,23.06,XIU   170413P00025000,04/13/17,25,P,A,1.96,1.93,1.945,0.091586,0,0,23.06,*,-1,0,0,0,0
XIU,TSX,03/30/17,23.06,XIU   170421C00017000,04/21/17,17,C,A,6.09,6.06,6.075,0.543435,0,10,23.06,,0.990717,0.001414,0.008118,-0.00197,0.010109
